iter	Logloss
348	0.0173685341
349	0.0173069625
350	0.01724772983
351	0.01723989955
352	0.01715453687
353	0.01714683462
354	0.0170531019
355	0.01704536985
356	0.01694124496
357	0.01693415311
358	0.0169287059
359	0.01684005172
360	0.01670496111
361	0.01656773135
362	0.01641046118
363	0.01633509442
364	0.01632435123
365	0.01631373719
366	0.01630627116
367	0.01612931048
368	0.01612358292
369	0.01608731349
370	0.0160819568
371	0.01600219806
372	0.01599633583
373	0.01596292081
374	0.01589120097
375	0.01588588291
376	0.01574724692
377	0.01574407463
378	0.01567578647
379	0.01550102675
380	0.01549578706
381	0.01538679224
382	0.01537770585
383	0.01526196467
384	0.01523066892
385	0.01515744682
386	0.01515278993
387	0.01503990535
388	0.01503364907
389	0.01490784133
390	0.0148208627
391	0.01470448242
392	0.01469994585
393	0.01453715894
394	0.01442424456
395	0.01431190857
396	0.01423534861
397	0.01423407484
398	0.0140977546
399	0.01399299392
400	0.01384598458
401	0.01384137957
402	0.01378434676
403	0.0137494957
404	0.01374486199
405	0.0137204848
406	0.01371717895
407	0.01366230073
408	0.01365986798
409	0.01363417617
410	0.01360316961
411	0.01355157737
412	0.01354739401
413	0.01344228453
414	0.0134383142
415	0.01337409461
416	0.01337039802
417	0.01335208284
418	0.01331590613
419	0.01331239056
420	0.01323807129
421	0.01320196743
422	0.01320201048
423	0.01309835469
424	0.01304690485
425	0.01300054347
426	0.01291723936
427	0.0128702146
428	0.01283044064
429	0.01263839889
430	0.01258772943
431	0.01256919901
432	0.01252834664
433	0.01242807176
434	0.01242425817
435	0.01239483555
436	0.01235587288
437	0.01235093452
438	0.01229717886
439	0.01227167028
440	0.01215219939
441	0.01212570182
442	0.01208209771
443	0.01196120845
444	0.01188493548
445	0.01184356213
446	0.01169967651
447	0.01169749984
448	0.01169129323
449	0.01168717941
450	0.01164804675
451	0.01161228396
452	0.01154351676
453	0.01154039193
454	0.01152456359
455	0.0115233439
456	0.01150902112
457	0.01148942334
458	0.01148339333
459	0.01145918281
460	0.01137319428
461	0.01132656248
462	0.01132195857
463	0.01126663552
464	0.01126353608
465	0.0112282998
466	0.01122505687
467	0.01122505245
468	0.01116434292
469	0.01116014962
470	0.0111308429
471	0.01111104533
472	0.01108387996
473	0.01108069442
474	0.01102330287
475	0.01100932117
476	0.01097876937
477	0.01097871418
478	0.01096693454
479	0.0109237598
480	0.01087468421
481	0.01087463123
482	0.01084225708
483	0.01081145582
484	0.01080741154
485	0.01078693734
486	0.01075720787
487	0.01075719904
488	0.01074253519
489	0.01073965982
490	0.01073011866
491	0.01069217589
492	0.01067031423
493	0.01062135674
494	0.01061509163
495	0.01061282335
496	0.01060304929
497	0.01057667975
498	0.01053975798
499	0.01048768891
500	0.01045236985
501	0.01043905152
502	0.01037641256
503	0.01035204861
504	0.01034769637
505	0.01034753411
506	0.01028560268
507	0.01025097017
508	0.01019566589
509	0.01019300576
510	0.01012754109
511	0.01007068268
512	0.009966463954
513	0.009907442111
514	0.009864142647
515	0.009832198973
516	0.009831936271
517	0.009811858336
518	0.009811926771
519	0.009808081168
520	0.009798855693
521	0.00979431691
522	0.009781945635
523	0.009709314064
524	0.009653400492
525	0.009653332057
526	0.009641241144
527	0.00956772323
528	0.009549215988
529	0.009510924419
530	0.009510876956
531	0.00948336279
532	0.009439757577
533	0.00943973219
534	0.009413416739
535	0.009411108715
536	0.009403743126
537	0.0094036482
538	0.00937885046
539	0.009377137378
540	0.009377066736
541	0.009347127544
542	0.009347123128
543	0.00926845162
544	0.009242819415
545	0.009240906548
546	0.009220820334
547	0.009216563569
548	0.009160264775
549	0.009158147706
550	0.009151102216
551	0.009150512792
552	0.00909049809
553	0.009079336568
554	0.00907726034
555	0.009053208762
556	0.009018838406
557	0.009013538007
558	0.009011555049
559	0.009008818754
560	0.008936631459
561	0.008934327298
562	0.008909410349
563	0.008894453446
564	0.008870616555
565	0.008835227401
566	0.008807541596
567	0.008805938893
568	0.008804657945
569	0.008783028082
570	0.008783020355
571	0.008755471971
572	0.008752645718
573	0.008707258988
574	0.008687557998
575	0.008654482939
576	0.008652736191
577	0.008604531487
578	0.008603355399
579	0.008588743431
580	0.00850119966
581	0.008486815073
582	0.00845839911
583	0.008420424329
584	0.008322187044
585	0.008311439444
586	0.008310176708
587	0.008310029352
588	0.008297223736
589	0.008297208835
590	0.008233292235
591	0.008212816384
592	0.008210695452
593	0.008210354381
594	0.008191311249
595	0.008190521487
596	0.008141434303
597	0.008092210249
598	0.008054511415
599	0.008052925269
600	0.008052962798
601	0.008052959486
602	0.008052909264
603	0.008051738143
604	0.008051716619
605	0.008050995844
606	0.007995757792
607	0.007995796424
608	0.007995763311
609	0.007995769382
610	0.007995778212
611	0.007995625337
612	0.007986544459
613	0.007986462779
614	0.007986479335
615	0.007986453396
616	0.007986470505
617	0.007986373372
618	0.007986431872
619	0.007965309752
620	0.00796513425
621	0.007947098326
622	0.007947097774
623	0.007946947107
624	0.007946147411
625	0.007946159001
626	0.007946102156
627	0.00793906384
628	0.007939098058
629	0.007939098058
630	0.007939098058
631	0.007939098058
632	0.007939098058
633	0.007915518902
634	0.007913792023
635	0.007913612105
636	0.007905171425
637	0.007898879272
638	0.007898834017
639	0.007898783242
640	0.007890605264
641	0.007889736582
642	0.00788966318
643	0.007851332978
644	0.007851286067
645	0.007829468559
646	0.007829427719
647	0.007811719621
648	0.00779631182
649	0.007796236762
650	0.00779621855
651	0.007796139629
652	0.007795696457
653	0.007786320315
654	0.007786314797
655	0.007786318108
656	0.007786271197
657	0.007786233116
658	0.007786255192
659	0.007786259607
660	0.007786230908
661	0.007786271749
662	0.007786171856
663	0.007786070859
664	0.007775133407
665	0.007775112987
666	0.007775158242
667	0.007775181422
668	0.007774999848
669	0.007775023028
670	0.007775002056
671	0.007774902715
672	0.007719069167
673	0.007719148088
674	0.007719117734
675	0.00771912822
676	0.007719129324
677	0.007719145881
678	0.00771909621
679	0.007719114423
680	0.007718299826
681	0.00771833018
682	0.007718230839
683	0.007718240773
684	0.007718268368
685	0.007698926109
686	0.007679153372
687	0.007644590404
688	0.007642559431
689	0.0076416328
690	0.007641506968
691	0.00762524373
692	0.007624309924
693	0.007624249767
694	0.007568138617
695	0.007526059945
696	0.007526001445
697	0.007521212653
698	0.007472349538
699	0.007472316976
700	0.00743500502
701	0.007435034271
702	0.007430847044
703	0.007408553803
704	0.007392601834
705	0.007371858314
706	0.007369893569
707	0.007365061177
708	0.007365032479
709	0.007333855938
710	0.007333861457
711	0.007329016924
712	0.007329019131
713	0.007324395356
714	0.007324450546
715	0.007270923919
716	0.007270966415
717	0.007270796431
718	0.007270772148
719	0.007270760006
720	0.007270675015
721	0.007263158207
722	0.007260488139
723	0.007260469375
724	0.007260471031
725	0.007242125494
726	0.007242032775
727	0.007229791747
728	0.007229564367
729	0.007214100824
730	0.007214064951
731	0.007214064399
732	0.0071979579
733	0.007197991565
734	0.007193575303
735	0.00719350466
736	0.007173962615
737	0.007173941091
738	0.007142110003
739	0.007142079097
740	0.007142096758
741	0.007142022804
742	0.007141961544
743	0.007141942227
744	0.007141976445
745	0.007141959336
746	0.007141933397
747	0.007141967614
748	0.007141884278
749	0.007141894764
750	0.007141914081
751	0.007141857236
752	0.007125981428
753	0.007126001296
754	0.00712592955
755	0.007125898092
756	0.007125891469
757	0.007125901955
758	0.00712592955
759	0.007125927342
760	0.007125927342
761	0.007100609718
762	0.006994697231
763	0.006994696679
764	0.006992490203
765	0.006991180005
766	0.006979416918
767	0.006979416918
768	0.006973820704
769	0.006968136187
770	0.006967999317
771	0.006968146121
772	0.006968042917
773	0.00696815164
774	0.006953279177
775	0.006953218469
776	0.006953196945
777	0.006953153345
778	0.006942665135
779	0.00694036263
780	0.006918981119
781	0.006918931449
782	0.006918906062
783	0.006918887297
784	0.00691457148
785	0.006897686808
786	0.006897753587
787	0.006897739238
788	0.006897716611
789	0.006891439358
790	0.006891376994
791	0.006891458123
792	0.0068913494
793	0.006866365671
794	0.006866267434
795	0.006866351322
796	0.006858572916
797	0.006807812938
798	0.006807821768
799	0.006802615744
800	0.00680255338
801	0.006798221005
802	0.006798202793
803	0.006784802234
804	0.006784808305
805	0.006772076642
806	0.006759083933
807	0.00675905689
808	0.006758125844
809	0.006758184345
810	0.006754393379
811	0.00675264332
812	0.006752596961
813	0.006704233311
814	0.006704243797
815	0.006697554279
816	0.006697562006
817	0.006678858289
818	0.006678873742
819	0.006678878709
820	0.006675068979
821	0.006632248561
822	0.006632247457
823	0.00659446915
824	0.006560766035
825	0.006560580598
826	0.006554923676
827	0.006554593091
828	0.00652463679
829	0.006524402234
830	0.006524387333
831	0.006522548971
832	0.006479810785
833	0.006479799747
834	0.006479750077
835	0.006457827157
836	0.006457780246
837	0.006438082015
838	0.006438070977
839	0.006438029033
840	0.006437995919
841	0.006438030137
842	0.006437955079
843	0.006438001438
844	0.006438005854
845	0.006437901545
846	0.006437949008
847	0.006437988193
848	0.006424981687
849	0.006424959059
850	0.006413360437
851	0.006383593988
852	0.00638358019
853	0.006383525553
854	0.006361173811
855	0.006361124692
856	0.006357955712
857	0.00635792591
858	0.00635792591
859	0.006330193745
860	0.006322308823
861	0.006296161148
862	0.006296140176
863	0.006296155629
864	0.006296041939
865	0.006276810611
866	0.006276817233
867	0.006265263866
868	0.00626523296
869	0.006250948818
870	0.006251023875
871	0.006250979172
872	0.006250916256
873	0.006250898043
874	0.006238671365
875	0.006238665846
876	0.006238563745
877	0.006225680863
878	0.006225606358
879	0.006220251322
880	0.006220268982
881	0.00622023918
882	0.006220121627
883	0.006220103414
884	0.006220121627
885	0.006220077475
886	0.006220062022
887	0.006219912458
888	0.006219898109
889	0.006219905836
890	0.006219919081
891	0.006219900317
892	0.006219862788
893	0.006219863892
894	0.006219893694
895	0.006219876585
896	0.006219850646
897	0.006219834089
898	0.0062197789
899	0.006219782211
900	0.006219794905
901	0.006200170075
902	0.006192230516
903	0.006192209544
904	0.006192245969
905	0.006192251488
906	0.006181256087
907	0.006181226836
908	0.006181214143
909	0.006181215798
910	0.006181192067
911	0.006181193723
912	0.006181223525
913	0.00618125112
914	0.006181192619
915	0.00618116392
916	0.00618116392
917	0.00618116392
918	0.00618116392
919	0.0061811871
920	0.0061811871
921	0.0061811871
922	0.006181185444
923	0.006181185444
924	0.006181156194
925	0.006181182685
926	0.006181158401
927	0.00618111425
928	0.006181150123
929	0.006161457962
930	0.006161341513
931	0.006161246035
932	0.006150932224
933	0.006150912355
934	0.006098035309
935	0.006098051314
936	0.006098084428
937	0.006098109263
938	0.006098109263
939	0.006098109263
940	0.00609813741
941	0.006098176594
942	0.006098120301
943	0.006098113678
944	0.006098071734
945	0.006097994469
946	0.006097979016
947	0.006098014337
948	0.006098009922
949	0.006097944798
950	0.006097938176
951	0.006097902302
952	0.006097928241
953	0.006097876363
954	0.006097887953
955	0.006097870292
956	0.00609788409
957	0.006097785301
958	0.006097847665
959	0.006097873052
960	0.006097824485
961	0.006097801858
962	0.006097714658
963	0.006097682096
964	0.006097708587
965	0.006097645671
966	0.006097631322
967	0.006097661676
968	0.006097630218
969	0.006097613661
970	0.006097600416
971	0.006097603175
972	0.006097496108
973	0.006097516528
974	0.006097547434
975	0.006097519287
976	0.006097492245
977	0.006097510457
978	0.006097475688
979	0.006097494452
980	0.006097521495
981	0.006097487829
982	0.006097497763
983	0.006097495004
984	0.00609751432
985	0.006097524806
986	0.006097513217
987	0.006097463546
988	0.006097475688
989	0.00609745306
990	0.006097440366
991	0.006097457475
992	0.006097406701
993	0.006097326124
994	0.006097323365
995	0.006097337714
996	0.006097302393
997	0.006097317846
998	0.006097269831
999	0.006097292459
